n_backing,width
2.3998921813657517,7.012207679776705
2.2191473999543345,6.88991489732539
2.2866751766677167,7.253482509726785
2.321658384013037,6.919921156647568
2.227961081401446,6.876365173630178
2.224712748758711,6.802749095998329
2.302494265519089,6.9872510037000755
2.282384923515587,6.973973247875748
2.199547596967859,6.849068401114803
2.254498961255973,6.7928960074611116
2.2893208301330588,7.047662462696934
2.23687264704742,6.764569006223268
2.3384662613768508,6.932684329357882
2.282614628869416,6.778298507341196
2.2663024990734675,7.00095668975172
2.2799571143939095,6.96458478501849
2.316288708703726,6.966400919139104
2.1996113760374145,6.879324191923962
2.281006705944835,7.282062055319625
2.294004620721728,6.987866175672865
2.249284986502297,6.8497865216214535
2.1972977171803585,6.7323780632494445
2.299052237721401,6.977274990382852
2.32158072388547,7.027897078796832
2.2233830639909584,6.894385517799616
2.3397329111577103,6.979748111617163
2.2612914783525633,6.771892138512595
2.275915861180763,6.857448211189992
2.3459980477783127,6.8976400752501945
2.2839430539402263,6.758732520481717
2.2104587317409874,6.812440756653428
2.351596830092509,6.93433382709342
2.364621103419573,7.03418760312824
2.163151956316254,6.937174172303532
2.3177444827586986,7.247581911767066
2.312482277501566,6.760461986732386
2.339613745297587,6.955321264845675
2.2345314228828896,6.816706830806149
2.2918618248563276,6.999272750203371
2.342560483367573,7.151664336534792
2.2363567241167543,6.8616709473751065
2.3792449990001927,7.1138097918820415
2.2812220663599163,6.841932007150961
2.153740740648263,6.770536650215479
2.3455252036327656,6.829152433670072
2.2839430539402263,6.758732520481717
2.2738792887326142,6.745999124788766
2.34995106501941,6.947643979860207
2.36758388055035,7.038862133032151
2.2901216309529437,6.973796768704705
2.326979583066717,7.301989908861873
2.467064418918944,7.116640493654129
2.241351499754601,6.93445395776739
2.1728162759491556,6.7234859467659955
2.298448727649868,6.99252450749925
2.3165926427700265,7.133865102586899
2.146209989194716,6.887757713554488
2.3240175966164016,6.98655001195284
2.2022301078828246,6.828862286284562
2.160114405282184,6.767899617839695
2.3850850288695598,6.834047142274898
