Run,BGO,Energy,Channel
557,BGO1,511,399.93
557,BGO1,5617,4625.86
557,BGO1,6128,4989.30
557,BGO1,7115,5778.98
557,BGO2,511,406.68
557,BGO2,5617,4747.93
557,BGO2,6128,5135.23
557,BGO2,7115,5933.18
557,BGO3,511,361.87
557,BGO3,5617,4210.38
557,BGO3,6128,4539.07
557,BGO3,7115,5243.79
557,BGO4,511,374.84
557,BGO4,5617,4340.27
557,BGO4,6128,4698.49
557,BGO4,7115,5451.89
557,BGO5,511,389.21
557,BGO5,5617,4555.02
557,BGO5,6128,4935.88
557,BGO5,7115,5732.35
557,BGO6,511,413.92
557,BGO6,5617,4860.71
557,BGO6,6128,5270.95
557,BGO6,7115,6086.57
595,BGO1,511,400.25
595,BGO1,5617,4629.07
595,BGO1,6128,4987.82
595,BGO1,7115,5796.16
595,BGO2,511,406.55
595,BGO2,5617,4740.10
595,BGO2,6128,5133.67
595,BGO2,7115,5926.96
595,BGO3,511,361.61
595,BGO3,5617,4227.09
595,BGO3,6128,4540.88
595,BGO3,7115,5249.88
595,BGO4,511,375.50
595,BGO4,5617,4335.18
595,BGO4,6128,4698.71
595,BGO4,7115,5432.70
595,BGO5,511,388.66
595,BGO5,5617,4565.43
595,BGO5,6128,4926.14
595,BGO5,7115,5718.89
595,BGO6,511,413.50
595,BGO6,5617,4869.32
595,BGO6,6128,5251.25
595,BGO6,7115,6068.77
614,BGO1,511,398.36
614,BGO1,5617,4612.94
614,BGO1,6128,4979.88
614,BGO1,7115,5764.48
614,BGO2,511,405.88
614,BGO2,5617,4738.94
614,BGO2,6128,5119.16
614,BGO2,7115,5921.73
614,BGO3,511,361.47
614,BGO3,5617,4144.63
614,BGO3,6128,4540.13
614,BGO3,7115,5254.94
614,BGO4,511,374.91
614,BGO4,5617,4339.93
614,BGO4,6128,4699.65
614,BGO4,7115,5440.30
614,BGO5,511,388.34
614,BGO5,5617,4564.49
614,BGO5,6128,4925.17
614,BGO5,7115,5692.07
614,BGO6,511,412.60
614,BGO6,5617,4850.87
614,BGO6,6128,5248.72
614,BGO6,7115,6043.97
628,BGO1,511,399.05
628,BGO1,5617,4602.22
628,BGO1,6128,4974.34
628,BGO1,7115,5745.97
628,BGO2,511,405.94
628,BGO2,5617,4730.14
628,BGO2,6128,5104.06
628,BGO2,7115,5911.28
628,BGO3,511,361.12
628,BGO3,5617,4182.17
628,BGO3,6128,4530.49
628,BGO3,7115,5233.98
628,BGO4,511,375.00
628,BGO4,5617,4334.82
628,BGO4,6128,4694.40
628,BGO4,7115,5441.15
628,BGO5,511,388.02
628,BGO5,5617,4556.85
628,BGO5,6128,4912.64
628,BGO5,7115,5719.94
628,BGO6,511,411.95
628,BGO6,5617,4845.43
628,BGO6,6128,5238.70
628,BGO6,7115,6069.21
642,BGO1,511,399.33
642,BGO1,5617,4616.72
642,BGO1,6128,4981.59
642,BGO1,7115,5755.07
642,BGO2,511,406.12
642,BGO2,5617,4740.15
642,BGO2,6128,5112.99
642,BGO2,7115,5927.74
642,BGO3,511,361.65
642,BGO3,5617,4192.07
642,BGO3,6128,4529.02
642,BGO3,7115,5241.45
642,BGO4,511,375.35
642,BGO4,5617,4336.97
642,BGO4,6128,4695.63
642,BGO4,7115,5466.74
642,BGO5,511,388.28
642,BGO5,5617,4550.42
642,BGO5,6128,4913.53
642,BGO5,7115,5708.76
642,BGO6,511,412.00
642,BGO6,5617,4838.10
642,BGO6,6128,5232.67
642,BGO6,7115,6036.80
659,BGO1,511,396.68
659,BGO1,5617,4567.73
659,BGO1,6128,4945.62
659,BGO1,7115,5702.42
659,BGO2,511,402.40
659,BGO2,5617,4701.98
659,BGO2,6128,5088.65
659,BGO2,7115,5886.19
659,BGO3,511,359.86
659,BGO3,5617,4195.42
659,BGO3,6128,4520.25
659,BGO3,7115,5217.42
659,BGO4,511,374.65
659,BGO4,5617,4336.52
659,BGO4,6128,4695.42
659,BGO4,7115,5451.26
659,BGO5,511,387.11
659,BGO5,5617,4536.80
659,BGO5,6128,4901.09
659,BGO5,7115,5666.87
659,BGO6,511,411.15
659,BGO6,5617,4826.68
659,BGO6,6128,5225.42
659,BGO6,7115,6039.08
674,BGO1,511,395.64
674,BGO1,5617,4564.86
674,BGO1,6128,4935.28
674,BGO1,7115,5719.10
674,BGO2,511,402.60
674,BGO2,5617,4697.84
674,BGO2,6128,5068.94
674,BGO2,7115,5873.82
674,BGO3,511,360.59
674,BGO3,5617,4190.48
674,BGO3,6128,4524.50
674,BGO3,7115,5256.24
674,BGO4,511,375.82
674,BGO4,5617,4344.89
674,BGO4,6128,4705.54
674,BGO4,7115,5448.93
674,BGO5,511,388.06
674,BGO5,5617,4550.92
674,BGO5,6128,4907.26
674,BGO5,7115,5695.42
674,BGO6,511,410.98
674,BGO6,5617,4829.85
674,BGO6,6128,5224.15
674,BGO6,7115,6043.74
689,BGO1,511,413.22
689,BGO1,5617,4684.92
689,BGO1,6128,5049.49
689,BGO1,7115,5709.42
689,BGO2,511,407.10
689,BGO2,5617,4665.62
689,BGO2,6128,5052.35
689,BGO2,7115,5668.93
689,BGO3,511,373.18
689,BGO3,5617,4354.70
689,BGO3,6128,4673.50
689,BGO3,7115,5240.02
689,BGO4,511,382.89
689,BGO4,5617,4367.07
689,BGO4,6128,4724.91
689,BGO4,7115,5431.78
689,BGO5,511,397.55
689,BGO5,5617,4636.02
689,BGO5,6128,4949.84
689,BGO5,7115,5633.89
689,BGO6,511,429.37
689,BGO6,5617,4927.78
689,BGO6,6128,5342.25
689,BGO6,7115,6194.55
719,BGO1,511,393.99
719,BGO1,5617,4528.39
719,BGO1,6128,4892.23
719,BGO1,7115,5674.87
719,BGO2,511,399.36
719,BGO2,5617,4641.28
719,BGO2,6128,5025.56
719,BGO2,7115,5821.14
719,BGO3,511,358.62
719,BGO3,5617,4168.99
719,BGO3,6128,4500.18
719,BGO3,7115,5230.59
719,BGO4,511,374.37
719,BGO4,5617,4325.74
719,BGO4,6128,4684.23
719,BGO4,7115,5442.07
719,BGO5,511,386.28
719,BGO5,5617,4526.04
719,BGO5,6128,4889.95
719,BGO5,7115,5674.86
719,BGO6,511,409.18
719,BGO6,5617,4803.19
719,BGO6,6128,5196.81
719,BGO6,7115,6040.08
734,BGO1,511,391.92
734,BGO1,5617,4520.86
734,BGO1,6128,4885.49
734,BGO1,7115,5623.04
734,BGO2,511,399.05
734,BGO2,5617,4643.58
734,BGO2,6128,5013.50
734,BGO2,7115,5798.98
734,BGO3,511,358.50
734,BGO3,5617,4157.25
734,BGO3,6128,4483.40
734,BGO3,7115,5167.06
734,BGO4,511,373.27
734,BGO4,5617,4319.21
734,BGO4,6128,4676.32
734,BGO4,7115,5446.20
734,BGO5,511,386.41
734,BGO5,5617,4533.35
734,BGO5,6128,4878.92
734,BGO5,7115,5658.70
734,BGO6,511,409.07
734,BGO6,5617,4820.47
734,BGO6,6128,5200.27
734,BGO6,7115,5989.20
752,BGO1,511,394.65
752,BGO1,5617,4538.66
752,BGO1,6128,4906.35
752,BGO1,7115,5667.48
752,BGO2,511,401.93
752,BGO2,5617,4680.86
752,BGO2,6128,5051.75
752,BGO2,7115,5872.16
752,BGO3,511,361.28
752,BGO3,5617,4215.82
752,BGO3,6128,4531.82
752,BGO3,7115,5282.41
752,BGO4,511,376.70
752,BGO4,5617,4353.78
752,BGO4,6128,4716.19
752,BGO4,7115,5476.29
752,BGO5,511,389.14
752,BGO5,5617,4553.57
752,BGO5,6128,4923.82
752,BGO5,7115,5709.13
752,BGO6,511,414.03
752,BGO6,5617,4853.57
752,BGO6,6128,5246.68
752,BGO6,7115,6075.61
805,BGO1,511,407.96
805,BGO1,5617,4635.21
805,BGO1,6128,5003.15
805,BGO1,7115,5501.07
805,BGO2,511,402.89
805,BGO2,5617,4682.99
805,BGO2,6128,5001.19
805,BGO2,7115,5788.82
805,BGO3,511,370.84
805,BGO3,5617,4232.24
805,BGO3,6128,4672.55
805,BGO3,7115,5055.71
805,BGO4,511,381.55
805,BGO4,5617,4332.88
805,BGO4,6128,4708.13
805,BGO4,7115,5410.19
805,BGO5,511,396.74
805,BGO5,5617,4617.69
805,BGO5,6128,4942.40
805,BGO5,7115,5581.33
805,BGO6,511,427.63
805,BGO6,5617,4876.47
805,BGO6,6128,5303.32
805,BGO6,7115,6044.80
829,BGO1,511,394.62
829,BGO1,5617,4538.18
829,BGO1,6128,4905.26
829,BGO1,7115,5624.20
829,BGO2,511,399.82
829,BGO2,5617,4683.22
829,BGO2,6128,5041.47
829,BGO2,7115,5841.98
829,BGO3,511,361.07
829,BGO3,5617,4193.03
829,BGO3,6128,4521.23
829,BGO3,7115,5234.02
829,BGO4,511,375.93
829,BGO4,5617,4346.80
829,BGO4,6128,4704.04
829,BGO4,7115,5477.13
829,BGO5,511,385.65
829,BGO5,5617,4563.45
829,BGO5,6128,4892.08
829,BGO5,7115,5699.40
829,BGO6,511,412.03
829,BGO6,5617,4844.83
829,BGO6,6128,5238.30
829,BGO6,7115,6126.14
860,BGO1,511,406.75
860,BGO1,5617,4596.81
860,BGO1,6128,5003.15
860,BGO1,7115,5593.57
860,BGO2,511,407.68
860,BGO2,5617,4644.63
860,BGO2,6128,5028.51
860,BGO2,7115,5703.97
860,BGO3,511,372.02
860,BGO3,5617,4214.72
860,BGO3,6128,4654.33
860,BGO3,7115,5125.79
860,BGO4,511,384.37
860,BGO4,5617,4373.49
860,BGO4,6128,4718.43
860,BGO4,7115,5406.12
860,BGO5,511,396.62
860,BGO5,5617,4604.70
860,BGO5,6128,4988.72
860,BGO5,7115,5733.76
860,BGO6,511,425.81
860,BGO6,5617,4915.54
860,BGO6,6128,5336.12
860,BGO6,7115,5914.22
884,BGO1,511,394.87
884,BGO1,5617,4543.84
884,BGO1,6128,4921.84
884,BGO1,7115,5669.22
884,BGO2,511,401.05
884,BGO2,5617,4662.05
884,BGO2,6128,5049.30
884,BGO2,7115,5859.26
884,BGO3,511,360.26
884,BGO3,5617,4168.08
884,BGO3,6128,4527.31
884,BGO3,7115,5248.48
884,BGO4,511,376.19
884,BGO4,5617,4354.87
884,BGO4,6128,4711.47
884,BGO4,7115,5459.03
884,BGO5,511,388.06
884,BGO5,5617,4535.96
884,BGO5,6128,4897.84
884,BGO5,7115,5647.26
884,BGO6,511,412.48
884,BGO6,5617,4873.16
884,BGO6,6128,5244.54
884,BGO6,7115,6077.61
919,BGO1,511,393.70
919,BGO1,5617,4538.74
919,BGO1,6128,4904.78
919,BGO1,7115,5636.50
919,BGO2,511,399.02
919,BGO2,5617,4686.09
919,BGO2,6128,5051.42
919,BGO2,7115,5826.62
919,BGO3,511,358.58
919,BGO3,5617,4182.16
919,BGO3,6128,4508.58
919,BGO3,7115,5251.96
919,BGO4,511,372.55
919,BGO4,5617,4325.52
919,BGO4,6128,4698.04
919,BGO4,7115,5453.50
919,BGO5,511,383.47
919,BGO5,5617,4518.64
919,BGO5,6128,4880.20
919,BGO5,7115,5652.50
919,BGO6,511,411.22
919,BGO6,5617,4828.74
919,BGO6,6128,5234.71
919,BGO6,7115,6036.86
947,BGO1,511,395.23
947,BGO1,5617,4546.75
947,BGO1,6128,4923.63
947,BGO1,7115,5700.02
947,BGO2,511,401.55
947,BGO2,5617,4662.17
947,BGO2,6128,5049.26
947,BGO2,7115,5708.34
947,BGO3,511,359.71
947,BGO3,5617,4144.63
947,BGO3,6128,4516.38
947,BGO3,7115,5254.43
947,BGO4,511,374.63
947,BGO4,5617,4339.68
947,BGO4,6128,4702.86
947,BGO4,7115,5466.31
947,BGO5,511,385.74
947,BGO5,5617,4493.50
947,BGO5,6128,4889.83
947,BGO5,7115,5631.26
947,BGO6,511,410.43
947,BGO6,5617,4838.34
947,BGO6,6128,5234.36
947,BGO6,7115,6075.24
970,BGO1,511,393.86
970,BGO1,5617,4536.26
970,BGO1,6128,4900.87
970,BGO1,7115,5748.82
970,BGO2,511,398.76
970,BGO2,5617,4656.54
970,BGO2,6128,5030.42
970,BGO2,7115,5813.02
970,BGO3,511,359.08
970,BGO3,5617,4157.53
970,BGO3,6128,4501.26
970,BGO3,7115,5211.33
970,BGO4,511,372.45
970,BGO4,5617,4322.94
970,BGO4,6128,4686.11
970,BGO4,7115,5452.38
970,BGO5,511,384.15
970,BGO5,5617,4528.84
970,BGO5,6128,4870.98
970,BGO5,7115,5628.54
970,BGO6,511,409.29
970,BGO6,5617,4826.09
970,BGO6,6128,5221.46
970,BGO6,7115,5979.52
998,BGO1,511,395.28
998,BGO1,5617,4546.28
998,BGO1,6128,4918.19
998,BGO1,7115,5742.94
998,BGO2,511,399.91
998,BGO2,5617,4665.61
998,BGO2,6128,5047.39
998,BGO2,7115,5843.88
998,BGO3,511,360.02
998,BGO3,5617,4172.53
998,BGO3,6128,4517.11
998,BGO3,7115,5219.03
998,BGO4,511,374.32
998,BGO4,5617,4336.54
998,BGO4,6128,4698.45
998,BGO4,7115,5449.19
998,BGO5,511,386.75
998,BGO5,5617,4477.53
998,BGO5,6128,4894.09
998,BGO5,7115,5683.11
998,BGO6,511,411.19
998,BGO6,5617,4834.58
998,BGO6,6128,5233.43
998,BGO6,7115,6031.62
1032,BGO1,511,392.98
1032,BGO1,5617,4550.55
1032,BGO1,6128,4913.42
1032,BGO1,7115,5651.41
1032,BGO2,511,402.62
1032,BGO2,5617,4670.42
1032,BGO2,6128,5057.96
