### Start time: 2025-03-14 16:57:24.852293 ###
1.89322169e+01	8.665e+01	1.666e+02	6.758e+00	-8.984e-08	
1.94481759e+01	8.742e+01	1.657e+02	6.763e+00	1.013e-06	
2.01329529e+01	8.704e+01	1.662e+02	6.518e+00	1.769e-06	
2.06349349e+01	8.658e+01	1.661e+02	6.546e+00	2.042e-06	
2.11364529e+01	8.767e+01	1.650e+02	6.831e+00	1.470e-06	
2.16380699e+01	8.625e+01	1.671e+02	6.637e+00	2.022e-06	
2.21497591e+01	8.808e+01	1.647e+02	6.734e+00	1.136e-07	
2.27875519e+01	8.626e+01	1.671e+02	6.637e+00	5.740e-07	
2.32892771e+01	8.680e+01	1.660e+02	6.439e+00	6.977e-07	
2.37909679e+01	8.752e+01	1.656e+02	6.638e+00	1.346e-06	
2.42926610e+01	8.681e+01	1.659e+02	6.491e+00	4.875e-07	
2.48171101e+01	8.732e+01	1.654e+02	6.811e+00	1.561e-07	
2.54319091e+01	8.785e+01	1.648e+02	6.499e+00	2.328e-06	
2.59335780e+01	8.681e+01	1.660e+02	6.668e+00	1.943e-06	
2.64355760e+01	8.731e+01	1.653e+02	6.716e+00	2.222e-06	
2.69376500e+01	8.696e+01	1.664e+02	6.523e+00	1.411e-06	
2.74704399e+01	8.718e+01	1.653e+02	6.616e+00	7.789e-07	
2.80335989e+01	8.774e+01	1.649e+02	6.687e+00	2.866e-07	
2.85606210e+01	8.660e+01	1.667e+02	6.655e+00	1.296e-06	
2.92048550e+01	8.783e+01	1.653e+02	6.647e+00	1.059e-06	
2.97067821e+01	8.716e+01	1.657e+02	6.593e+00	1.741e-06	
3.02089109e+01	8.693e+01	1.658e+02	6.813e+00	1.809e-06	
3.07104769e+01	8.745e+01	1.658e+02	6.567e+00	3.207e-06	
3.12224450e+01	8.725e+01	1.664e+02	6.653e+00	2.289e-06	
3.18903511e+01	8.672e+01	1.666e+02	6.648e+00	2.372e-06	
3.23920989e+01	8.744e+01	1.655e+02	6.500e+00	6.929e-07	
3.28935781e+01	8.695e+01	1.666e+02	6.606e+00	1.287e-06	
3.33955030e+01	8.767e+01	1.652e+02	6.483e+00	2.124e-06	
3.39232740e+01	8.679e+01	1.665e+02	6.740e+00	6.506e-07	
3.45620389e+01	8.782e+01	1.658e+02	6.496e+00	7.438e-07	
3.50789161e+01	8.759e+01	1.661e+02	6.494e+00	2.014e-07	
3.57399571e+01	8.698e+01	1.663e+02	6.711e+00	3.102e-06	
3.62418630e+01	8.794e+01	1.650e+02	6.687e+00	3.214e-06	
3.67438929e+01	8.657e+01	1.671e+02	6.489e+00	2.539e-06	
3.72455239e+01	8.774e+01	1.652e+02	6.691e+00	1.672e-06	
3.77690089e+01	8.682e+01	1.665e+02	6.629e+00	2.215e-06	
3.84137869e+01	8.697e+01	1.665e+02	6.655e+00	2.724e-06	
3.89160500e+01	8.598e+01	1.673e+02	6.738e+00	2.847e-06	
3.94177251e+01	8.765e+01	1.649e+02	6.672e+00	3.151e-06	
3.99193461e+01	8.618e+01	1.663e+02	6.775e+00	2.559e-06	
4.04538159e+01	8.761e+01	1.657e+02	6.547e+00	2.171e-06	
4.10315289e+01	8.685e+01	1.665e+02	6.636e+00	1.168e-06	
4.15497940e+01	8.666e+01	1.666e+02	6.743e+00	2.541e-06	
4.21761410e+01	8.769e+01	1.654e+02	6.574e+00	3.205e-06	
4.26777489e+01	8.770e+01	1.655e+02	6.574e+00	1.987e-06	
4.31796420e+01	8.630e+01	1.664e+02	6.564e+00	2.645e-06	
4.36814051e+01	8.777e+01	1.652e+02	6.768e+00	2.227e-06	
4.42150490e+01	8.604e+01	1.671e+02	6.732e+00	2.392e-06	
4.48841119e+01	8.743e+01	1.658e+02	6.604e+00	2.148e-06	
4.53857660e+01	8.708e+01	1.658e+02	6.644e+00	2.017e-06	
4.58874619e+01	8.713e+01	1.664e+02	6.605e+00	1.925e-06	
4.63891370e+01	8.746e+01	1.654e+02	6.510e+00	1.213e-06	
4.69163070e+01	8.678e+01	1.664e+02	6.608e+00	1.925e-06	
4.75180290e+01	8.806e+01	1.647e+02	6.620e+00	1.486e-06	
4.80350339e+01	8.663e+01	1.662e+02	6.788e+00	2.555e-06	
4.86710031e+01	8.689e+01	1.667e+02	6.517e+00	2.348e-06	
4.91724179e+01	8.664e+01	1.663e+02	6.531e+00	2.546e-06	
4.96740310e+01	8.774e+01	1.656e+02	6.669e+00	1.960e-06	
5.01756070e+01	8.661e+01	1.665e+02	6.432e+00	2.785e-06	
5.06823280e+01	8.775e+01	1.653e+02	6.768e+00	3.041e-06	
5.12871690e+01	8.595e+01	1.673e+02	6.540e+00	1.572e-06	
5.17890229e+01	8.753e+01	1.651e+02	6.597e+00	1.369e-06	
5.22907679e+01	8.652e+01	1.665e+02	6.638e+00	2.204e-06	
5.27923679e+01	2.340e-03	2.184e-03	-1.476e-02	1.268e-06	
5.32939811e+01	1.681e-03	2.690e-03	-1.403e-02	1.189e-06	
5.37962539e+01	-2.914e-02	2.892e-03	-1.434e-02	2.119e-06	
5.42982650e+01	-2.746e-02	2.609e-03	-1.467e-02	2.570e-06	
5.48004200e+01	-2.916e-02	2.785e-03	-1.523e-02	1.473e-06	
5.53023050e+01	-2.963e-02	3.615e-03	-1.480e-02	1.507e-06	
5.58040929e+01	-2.988e-02	3.237e-03	-1.551e-02	2.800e-06	
5.63059299e+01	-2.789e-02	2.673e-03	-1.410e-02	2.033e-06	
5.68079669e+01	-2.909e-02	2.755e-03	-1.389e-02	2.200e-06	
5.73107750e+01	-2.861e-02	2.350e-03	-1.440e-02	2.100e-06	
5.78132720e+01	-3.005e-02	2.598e-03	-1.385e-02	1.903e-06	
5.83159111e+01	-2.791e-02	1.325e-03	-1.496e-02	1.677e-06	
5.88182440e+01	-2.783e-02	3.082e-03	-1.303e-02	1.902e-06	
5.93202491e+01	-2.954e-02	3.682e-03	-1.338e-02	8.703e-07	
