Run Number,Scan,Charge,Energy,Yield,Yield Error
2528,Scan 4,2780.2290360108,347.3274439,117.63095621404393,0.20569348026065867
2529,Scan 4,1175.1956548998999,349.3140439,103.43724425219567,0.2966766608534872
2530,Scan 4,1140.1249274579,350.3073439,93.30644163459728,0.28607479350031145
2531,Scan 4,965.2022105854002,351.3006439,80.65563790284337,0.2890734537170132
2532,Scan 4,1048.6344345273,352.2939439,71.2898580654551,0.2607364917023138
2533,Scan 4,1159.1920469554998,353.2971769,60.34979293011452,0.22817086862872885
2534,Scan 4,1892.8572243793,354.2904769,49.994790299639085,0.16251874017342577
2535,Scan 4,2180.4693808013,356.2770769,33.10892628699506,0.12322463835065724
2536,Scan 4,2229.6983395408997,358.2736099,21.06114498415475,0.09718918352602092
2537,Scan 4,1748.5871046692,360.2900089,13.470875964429673,0.08777165411898058
2538,Scan 4,1686.981261653,362.2368769,9.03448090766936,0.07318068543244403
2541,Scan 5,5730.6677917289,332.5848853,2.0894598038438263,0.019094768342201706
2542,Scan 5,4141.6887649946,334.5516193,3.1347116446150745,0.027511233860272835
2543,Scan 5,3454.9273931762996,336.5779513,4.953794407894999,0.03786600839310564
2544,Scan 5,3670.4199135056006,338.5546183,9.041744754567674,0.04963273930463978
2545,Scan 5,2992.3495813079,339.5479183,13.44796084366968,0.06703815505417486
2546,Scan 5,3345.0729794442996,340.5412183,22.047650515610542,0.08118547938769183
2547,Scan 5,2691.286762736,341.5345183,40.48212234702218,0.12264550870050805
2548,Scan 5,1553.2209607291002,342.5377513,68.90906233312637,0.21063064071283594
2549,Scan 5,1534.2935781540998,343.5211183,103.37591335735213,0.25957056725595007
2550,Scan 5,2799.4321779008,344.5243513,120.75413102291589,0.20769020899590854
2551,Scan 5,3032.7806132919995,345.5176513,127.25285775982445,0.2048392959616446
2552,Scan 5,1714.4263833864002,346.5208843,125.73068292044456,0.2708078295907536
2553,Scan 5,974.2475375864001,347.5141843,123.62258599942214,0.35621668167953907
2554,Scan 5,895.6990113175,348.4975513,113.48901664017494,0.355955632195619
2555,Scan 5,1041.3355567641001,349.5007843,97.8973581933436,0.3066126984160691
2556,Scan 5,1078.7693830693001,350.4940843,91.0732187452975,0.29055679534638673
2557,Scan 5,1538.587008422,351.4873843,79.20059075825587,0.2268836394016015
2558,Scan 5,2564.9749799188003,352.4806843,67.60065940506334,0.16234312423679212
2559,Scan 5,2654.6935772025,353.4839173,55.905510630117874,0.14511760750942496
2560,Scan 5,3206.4905674997,354.4772173,46.39839003674659,0.12029192430625611
2561,Scan 5,2488.1820032489004,356.4638173,30.378404755481547,0.11049469052125328
2562,Scan 5,2980.0776958301994,358.4603503,19.29479895120032,0.08046487395317191
2563,Scan 5,1065.0477262043,360.4767493,12.744968761518395,0.10939182124987049
2564,Scan 5,2226.0856224646004,362.4236173,8.39635268804546,0.06141499262770568
2566,Scan 6,6728.3929609442,332.5362136,2.1982960992106455,0.01807537935352669
2567,Scan 6,4702.6403154378,334.5029476,3.1811916277945813,0.026009022720671012
2568,Scan 6,4005.0768599546004,336.4895476,5.1739331664748365,0.03594222675735347
2569,Scan 6,2206.7359999307,338.4761476,9.221311475699421,0.0646429482910981
2570,Scan 6,2510.4251186037,339.4694476,13.921546490675116,0.07446807117663475
2571,Scan 6,2866.5049626316995,340.4627476,22.71965367197854,0.08902756691550141
2572,Scan 6,1764.4749331879002,341.4560476,41.66055216618482,0.1536578543151317
2573,Scan 6,1183.0026306635,342.4493476,74.64734034485747,0.25119692232830104
2574,Scan 6,1105.3901524106,343.4426476,114.60297499822852,0.32198834379896196
2575,Scan 6,714.3896938384999,344.4359476,136.08818945528947,0.43645817040308726
2576,Scan 6,1210.5476821459001,345.4292476,141.39715644787805,0.34176641874315317
2577,Scan 6,755.0438899988,346.4225476,136.80264335383757,0.4256583387907194
2580,Scan 6,1286.9086690785002,349.4024476,100.27051888025532,0.2791340185509998
2581,Scan 6,1641.5257591505,348.4091476,116.91013615242636,0.2668715217532001
2582,Scan 6,1529.2210077289,347.4158476,127.94553502150555,0.28925271203300434
2583,Scan 6,2145.46794587105,351.3890476,75.57046019355668,0.1876787137065187
2584,Scan 6,1747.0170412698,350.3957476,88.75242561303361,0.22539358170342202
2585,Scan 6,1153.3129408557998,352.3823476,64.65894672495818,0.23677766332865577
2586,Scan 6,1245.4891637352996,353.3756476,53.8366787543168,0.2079070198632272
2587,Scan 6,2211.5247166520003,354.3689476,44.03342149728441,0.14110594690113257
2588,Scan 6,2153.0041414412008,356.3555476,29.12860165611193,0.11631544474886568
2589,Scan 6,1169.5362062033,358.3421476,18.863032955274875,0.12699859787989698
2590,Scan 6,1149.1339624979998,360.3287476,12.242262833672438,0.1032156422978129
2591,Scan 6,1671.8040401704002,362.3153476,8.120568962506068,0.06969482697096488
2593,Scan 7,6507.7295828947,332.6126977,2.31171252713735,0.01884743108780775
2594,Scan 7,4992.526770990899,334.5992977,3.3526109659053267,0.02591381651799245
2595,Scan 7,2433.4609986701003,336.5858977,5.369718276619674,0.046974650266703874
2596,Scan 7,2030.07054956,338.5724977,9.704588840161254,0.06914057780597667
2597,Scan 7,1928.6489765575,339.5657977,14.136838964167584,0.08561494063386275
2598,Scan 7,2989.5337461027,340.4647342,22.090735749711545,0.08596137630537252
2599,Scan 7,1638.6011899315001,341.4580342,40.039638932974725,0.15631780326832387
2600,Scan 7,920.5217843449998,342.4513342,70.67187448072193,0.2770806960616837
2601,Scan 7,772.4184012221699,343.4446342,108.39462118914226,0.3746084420780123
2602,Scan 7,1315.8833430238,344.4379342,131.31863163714704,0.3159035305221673
2603,Scan 7,687.5467346940001,345.4312342,137.1019528468173,0.44655063212848156
2604,Scan 7,1035.4618346252,346.4245342,134.5158221600862,0.36042892547602495
2605,Scan 7,1547.6266192650996,347.4178342,128.09808097907964,0.28769890990126745
