Run Number,Scan,Charge,Energy,Yield,Yield Error
2237,Scan 3,872.9749106235001,341.3229454,234.476383581063,0.5182611715971919
2238,Scan 3,1124.5344585977998,340.3296454,145.68072925419605,0.35992720130728717
2239,Scan 3,1032.1764413390001,339.3224392,76.2689370219261,0.27182968107308786
2240,Scan 3,2726.0149953773,338.335099,46.8882233651503,0.1311498409931743
2241,Scan 3,3181.4392168553995,336.3544588,22.61586505214387,0.0843130474502719
2242,Scan 3,2941.9621605257,334.3609057,13.579032570854515,0.06793848745414546
2243,Scan 3,2561.7763428495,332.3663593,9.008983186381096,0.059301719029263386
2244,Scan 3,3527.836116906999,330.378766,6.631827336841329,0.04335731745217671
2271,Scan 4,4099.300687110301,347.4674992,330.7425103660172,0.2840469442456525
2272,Scan 4,2739.9948987202997,346.360963,366.4860837766495,0.36572434181381963
2273,Scan 4,1575.8099866780003,344.3674099,379.1815035134032,0.49053686127537666
2274,Scan 4,1551.9581383687,342.3808099,317.28497555841744,0.45215230833955933
2275,Scan 4,8190.268483233889,340.3942099,164.95075866750676,0.14191493068961444
2276,Scan 4,2949.3055937731997,338.4076099,50.75771066791388,0.13118709816301774
2277,Scan 4,2801.1433993985,336.4210099,23.326902869032384,0.09125588250106509
2278,Scan 4,4291.2505538598,334.4344099,13.586715403405657,0.05626849547328342
2279,Scan 4,3819.5358913423997,332.4478099,8.914695651160098,0.04831121532087669
2280,Scan 4,3410.5036445321,330.4612099,6.1987912060713874,0.04263283812223561
2281,Scan 4,977.7857455927999,349.3756285,274.22674262595064,0.5295818002718207
2282,Scan 4,1321.1033130654002,351.3622285,205.81357817436626,0.3947013581027708
2283,Scan 4,1544.9842850031998,353.3488285,150.8837353640249,0.31250659032161365
2284,Scan 4,987.0201365253,355.3354285,108.19232156289725,0.33108172818052295
2285,Scan 4,1387.3241063012001,357.3220285,78.49427506189207,0.23786471597755432
2286,Scan 4,2085.1046566374002,359.3086285,56.06049539427388,0.16397005279781335
2287,Scan 4,2040.8196122207,347.3016181,345.2901940868816,0.4113294576195371
2290,Scan 4,3749.4089415458,342.2933995,315.9719354356611,0.29029720191041636
2291,Scan 4,2072.0499069927,340.3067995,174.5035188485322,0.29020306080612696
2292,Scan 4,14261.546232826,338.3201995,51.343941817093,0.06000138796979323
2293,Scan 4,5396.1198628336,336.3335995,23.42738916359359,0.06589024948381948
2294,Scan 4,3477.4559843235,334.3469995,13.525117273094612,0.062364823691305596
2295,Scan 4,4344.1279133648,332.3603995,8.962673470137851,0.04542212884639275
2296,Scan 4,3846.2846686722,330.3737995,6.243427636959077,0.0402894027393893
2297,Scan 4,4555.014630148899,339.3552181,91.79311900175655,0.14195809911439483
2298,Scan 4,1840.744211707,341.3418181,263.9274902564957,0.3786566533993803
2299,Scan 4,2298.7701885819,343.3284181,353.10663242102527,0.3919269784272525
2300,Scan 4,1139.2539818369999,345.3150181,378.5099783497594,0.5764058619733994
2301,Scan 4,2281.0891886353998,348.2949181,316.26119820048336,0.37235039845237433
2302,Scan 4,1880.5741095325998,349.2882181,273.33408313685464,0.38124281546373656
2303,Scan 4,4471.1028416577,350.2815181,238.17412341273248,0.23080220737518062
2304,Scan 4,3585.2646214018005,351.2748181,211.03156388612004,0.24261245968574033
2305,Scan 4,1858.309889522,352.2681181,181.26147953000614,0.3123156098275068
